,token,v_1,v_2
8250,routing,-0.26673788,-0.24552132
8251,periodically,0.58926296,0.3794207
8252,cornerstone,-0.18810247,0.85548526
8253,pertaining,0.25107783,-0.06186484
8254,resilience,-0.033322677,1.9855992
8255,dull,0.30707324,1.3311679
8256,validity,-0.005721734,0.09983641
8257,depths,-0.4892535,1.773543
8258,marching,0.18487015,2.07167
8259,predecessors,1.1928002,0.19423407
8260,bruises,-1.3255095,1.2762372
8261,devote,0.076889955,1.5630976
8262,roadside,-1.4374633,0.20062497
8263,helmets,-0.17147803,-0.04112234
8264,flame,-0.19525222,0.08557743
8265,depicted,-0.08477879,-0.22531748
8266,snake,-0.15040234,-0.2920464
8267,herd,-0.49911916,0.056660082
8268,retract,1.6046386,-0.12022934
8269,tipping,0.11916808,-0.16512762
8270,arsenal,-0.1105243,1.5715827
8271,onstage,-0.36006793,1.6529422
8272,manpower,-0.22133686,0.6012853
8273,spells,-0.4843164,0.5296185
8274,lodge,-1.2393717,0.62243193
8275,shortcomings,1.00514,2.0743837
8276,wrongly,0.3435809,0.6784916
8277,stabilized,0.97028077,0.036778763
8278,compounded,0.7576968,0.5843052
8279,cruising,-0.95489436,1.9557478
8280,buildup,-0.09619212,2.0579574
8281,dentist,-0.5762925,1.0438838
8282,joking,2.0132413,0.47058395
8283,markers,-0.29738408,0.460526
8284,antenna,-1.6629896,-1.6101179
8285,substantive,-1.4353712,0.443967
8286,courageous,0.40122706,1.7182355
8287,roommate,0.0427927,2.0423098
8288,terrified,1.8605356,1.5466466
8289,mediocre,0.57857144,2.3118725
8290,taxed,-0.1259931,1.8601092
8291,consoles,-0.09463586,-2.2830315
8292,clad,-0.14621067,0.08460898
8293,knowingly,0.0061100833,0.38852006
8294,vigorous,-0.62945,1.1872028
8295,unfamiliar,2.0139186,0.8551668
8296,fanned,-0.11136492,1.5123601
8297,respiratory,-0.18868569,0.099855036
8298,exclusion,-0.013488359,0.118011296
8299,banged,-0.42508125,2.231592
8300,humidity,-0.20881666,1.8441793
8301,render,-0.055118643,-0.27575815
8302,pinpoint,1.0155032,-0.15135276
8303,abandoning,0.52043205,0.5616558
8304,warmth,-0.10698521,1.2697618
8305,tightly,-0.3157137,0.047519665
8306,offending,-0.10115128,0.5824381
8307,volley,0.14915965,2.6381805
8308,unlock,-0.100312695,-0.8089514
8309,foolish,2.0550714,0.3743116
8310,presenter,0.9250579,0.030040488
8311,flush,-0.17225325,-0.016236639
8312,shortened,-1.3086865,0.37328786
8313,ambush,-0.03918412,0.95553625
8314,buddies,0.60348487,0.9942357
8315,softer,1.1192367,1.027942
8316,counterfeit,0.43471488,-0.47118703
8317,hijacked,-0.12759224,0.011299134
8318,sterling,0.03964462,0.13607454
8319,static,0.012886249,-1.4427537
8320,addicted,0.23236156,-0.07304772
8321,pulse,-0.09955458,0.93941075
8322,lefty,0.16231483,2.696894
8323,fist,-0.20329888,1.1570948
8324,swimmer,0.008765653,2.1303585
8325,outperform,1.6927677,0.17379488
8326,strings,0.41065586,-1.3697234
8327,poison,-0.106116325,0.6675546
8328,circular,-0.82042056,-0.25777906
8329,integrates,0.9499564,-1.5797503
8330,lid,-0.7382378,-0.34913957
8331,haunted,1.4008807,0.3575077
8332,scoop,0.65833735,1.1043872
8333,amassed,-0.1129132,1.3751333
8334,upwards,-0.18640637,0.39915922
8335,budgeted,1.1519532,0.05640985
8336,crippled,-0.0064798044,1.3543228
8337,bailed,-0.5372717,1.7362326
8338,guarded,-0.2580154,1.1250293
8339,consolidating,0.44925302,-0.36453208
8340,diminish,1.409133,0.16156541
8341,worsen,1.410668,0.34410584
8342,queries,0.21247962,-0.24694237
8343,rogue,0.74074715,0.25851092
8344,mistaken,1.2907578,0.55830973
8345,rep,-0.17300925,0.5510531
8346,insane,2.1093776,0.22760122
8347,lip,-0.34921116,0.072577275
8348,prominence,0.39553112,2.2734163
8349,aforementioned,-1.1006894,0.16164039
8350,tumble,0.109774984,1.7521752
8351,correspondence,-0.10675138,-0.20716378
8352,collapsing,-0.13903515,1.9050171
8353,marginally,0.83974993,1.605663
8354,stalls,-0.17038155,1.2870473
8355,butterfly,-1.2717283,0.16922283
8356,jackets,-0.23977555,-0.10770651
8357,debacle,0.519233,1.8957572
8358,uniquely,0.42521316,-0.1202869
8359,handheld,-0.5926416,-2.0133364
8360,polished,-0.09450193,-0.7514476
8361,pegged,0.1598489,1.6893286
8362,bedrooms,-0.104852855,0.10509967
8363,magnetic,-1.929039,-0.63795656
8364,attach,-0.40335,-0.28426588
8365,referral,-0.9291532,-0.44521624
8366,manipulated,0.027191365,-0.08527045
8367,exited,0.090356074,1.446078
8368,parental,1.6612169,0.025090937
8369,imagery,-0.011183106,-1.7072141
8370,crap,1.4052871,-1.3926007
8371,ruins,-0.17511588,0.7787826
8372,bin,-0.5461227,-0.33708102
8373,insistence,0.93707,0.8818561
8374,bumper,-0.3154804,-0.09843974
8375,weddings,-0.01034208,0.09317464
8376,antique,-0.11103926,-0.70008695
8377,mentoring,-0.080061704,0.9319242
8378,motto,1.1525002,-0.043845564
8379,overlooking,-0.07420147,1.1865152
8380,alignment,-0.1639596,-0.15944082
8381,versatility,0.4222526,1.4148093
8382,niece,1.847419,-0.38039014
8383,gravel,-0.53932774,1.4800519
8384,breeze,-0.05422466,2.511514
8385,vigilant,1.8611562,1.1617986
8386,gut,-0.28451452,0.021014351
8387,constructing,-0.095366955,-0.15940824
8388,acid,-0.46625763,-0.23895949
8389,systemic,0.6059036,0.11768067
8390,analytical,-0.08646119,-0.31006342
8391,rotating,-0.26813936,-0.2167093
8392,declares,1.2130201,-0.09527078
8393,evidenced,0.7550969,0.45842314
8394,balcony,-0.2266609,0.5239338
8395,cartoons,-0.060695544,-0.2525291
8396,login,-0.4895966,-2.5846517
8397,criticisms,1.5532641,1.1908544
8398,width,-1.8436941,-1.0291895
8399,sunset,1.4198091,0.8506936
8400,wrecked,-0.18621388,1.1705183
8401,contemplated,0.1107898,1.9652966
8402,knives,-0.047403455,-0.096085854
8403,daring,1.7638847,1.2098596
8404,mistakenly,0.41458848,0.65992206
8405,multitude,-0.0996008,0.028965037
8406,swallow,-0.07727842,-0.00027665915
8407,mentions,1.1066896,0.3080541
8408,condolences,2.0780427,0.84869695
8409,hesitant,1.8185375,1.4765996
8410,cloth,-0.55649734,-0.3769428
8411,meaningless,0.8277738,0.8205559
8412,jammed,-0.31164572,1.5044067
8413,devil,1.6516429,0.038640615
8414,weighted,-0.039587826,-0.123726375
8415,nuisance,1.0035373,0.3800409
8416,rendering,-0.08066538,-0.33757514
8417,offline,0.16009203,-1.8993955
8418,reside,0.13496315,0.34028518
8419,insulation,-1.6064248,-0.995684
8420,feast,0.03726742,-0.04031697
8421,asphalt,-0.42292714,1.6295855
8422,sleek,-0.287115,-1.3169241
8423,escaping,-0.06658775,1.2461716
8424,beleaguered,-0.058149856,1.7439224
8425,slaves,-0.19064578,-0.20410213
8426,coping,1.5067928,0.49553305
8427,shiny,-0.34710845,-0.6798346
8428,grenade,-0.2652769,0.08831619
8429,occupying,-0.019881055,0.6972586
8430,spiked,0.3840685,1.2246755
8431,peaks,-0.06620649,1.3324169
8432,simplicity,-0.08415708,-0.5384561
8433,rethink,1.4501516,0.24165618
8434,prepaid,0.0018666463,-1.6805642
8435,cardiac,-0.086962156,0.04637222
8436,override,1.1870304,0.044166647
8437,dispose,-0.014007143,-0.040651657
8438,quitting,0.45125,1.789409
8439,refrigerator,-0.3067488,-0.50857407
8440,storing,-0.32728285,-0.97390765
8441,withholding,1.3344557,0.2412576
8442,activate,-0.04670034,-1.3039613
8443,heroic,0.23898545,1.4326453
8444,fulfillment,0.3288103,-1.2920672
8445,interpreter,-0.10860054,-0.28040463
8446,tailor,0.04245338,-1.152513
8447,reps,-0.1331023,0.757252
8448,spelled,-0.08687819,-0.46761996
8449,slave,-0.1597978,-0.21054144
8450,attribute,1.5005158,0.41300622
8451,infusion,-0.15275112,0.3356036
8452,supreme,-0.008907565,0.5426886
8453,modification,0.0039296807,-0.4934746
8454,collaborating,0.7378502,0.056957684
8455,whale,-0.17330186,-0.21636176
8456,compulsory,1.9409425,0.06468264
8457,kidding,2.0819435,-0.024100779
8458,simultaneous,-0.013636905,-1.2248293
8459,belly,-0.10879411,-0.08301717
8460,dent,-0.076815575,1.0922159
8461,clocked,-0.098095864,1.5024685
8462,vicinity,-0.96579504,1.0285532
8463,desires,0.60760355,0.90544736
8464,slam,-0.102983914,2.257376
8465,aesthetic,-0.117198296,-0.47513324
8466,stabilization,0.926744,-0.051828474
8467,busted,-1.8527387,0.5006163
8468,strapped,-1.5925013,0.15735966
8469,lent,0.77966803,-0.006152995
8470,robbing,-0.042911388,1.798993
8471,lavish,0.27372873,0.12569931
8472,tumbling,-0.02053481,2.1845973
8473,tractor,-0.7403007,0.083646305
8474,stocked,1.0060785,-0.2601407
8475,drank,-0.09791253,0.39317822
8476,compliment,0.3454042,1.8557771
8477,handicap,-0.17621349,2.2529957
8478,hygiene,-0.12381843,-0.22126214
8479,w,0.07276834,-2.484855
8480,vain,0.123264655,0.78095835
8481,begging,0.43083656,0.8646412
8482,taxing,-0.22391008,1.7509953
8483,fewest,0.79988194,2.1328614
8484,wisely,0.3583292,0.6625321
8485,straw,-0.25805163,0.024088321
8486,tossing,-0.18233725,1.9733391
8487,galleries,-0.48497915,-0.14126799
8488,canceling,1.4528956,1.1636587
8489,crane,-1.0962873,0.613356
8490,hunter,-0.20218787,0.27252045
8491,capping,0.8199726,2.16431
8492,defunct,-0.0476262,0.06149859
8493,tattoo,0.64995736,-0.7669993
8494,scream,0.0016952447,0.7256913
8495,assert,1.4176083,0.74363047
8496,firsthand,0.51396865,0.5579709
8497,divers,-0.13648245,1.4880897
8498,scenic,-0.2808198,0.38700074
8499,inputs,-1.6532519,-0.3140399
8500,raft,-0.116300434,0.332837
8501,shells,-0.15791968,-0.24744117
8502,sacrificed,-0.18866357,1.4471226
8503,reconcile,1.2129053,-0.051284306
8504,unlucky,0.1522071,2.4336452
8505,unrealistic,1.221453,1.0005565
8506,unfavorable,0.45403033,0.33371094
8507,wildly,1.2963387,0.7426478
8508,positives,1.1014895,-1.2379837
8509,lbs,-0.097620785,-0.32889482
8510,profanity,2.0761175,-0.008802655
8511,longevity,-0.03030036,0.91287977
8512,citations,0.76822025,0.7188138
8513,downward,-0.124131024,0.64646035
8514,upload,0.122489095,-2.3668783
8515,noble,0.5777452,1.4439844
8516,seamlessly,0.023831407,-1.2867649
8517,endeavors,-0.06685419,0.36828133
8518,malware,-0.6629641,-2.5632882
8519,bush,-1.3416989,0.050408725
8520,reflective,-0.03282731,-0.09847462
8521,ubiquitous,0.49683124,0.7616288
8522,defects,-0.09409971,-0.04487063
8523,specials,1.0569777,-0.34223658
8524,accolades,0.50826365,2.4081433
8525,intentional,0.12045845,1.1567447
8526,portraits,-0.3128,-1.0507852
8527,lopsided,-1.9188479,0.77302146
8528,bulls,-0.07207794,2.2778118
8529,angles,-0.2467786,0.061946712
8530,crossbar,0.23712644,2.7196023
8531,outer,-0.14209361,-0.943122
8532,bagged,0.8805238,1.1751771
8533,showcases,0.42037916,-0.3497057
8534,enjoyment,1.4457844,1.1918815
8535,avail,-0.111852996,-0.18634853
8536,contemplating,0.47879478,1.8505878
8537,flaw,0.8171055,2.3622258
8538,shadows,-0.10871302,0.058254458
8539,exits,0.47895563,1.0700141
8540,exaggerated,1.6055334,0.7750804
8541,swearing,0.7348756,1.1404463
8542,tunnels,-0.19595306,0.90076053
8543,trucking,-0.3017293,0.5980928
8544,weed,-0.3259095,1.2488687
8545,dinners,0.019526333,0.31993404
8546,prized,-0.06178095,1.0345675
8547,massage,-0.13067764,-0.24110623
8548,slope,-0.5954774,1.486519
8549,standby,-1.5197742,0.033521935
8550,surround,-0.15994604,0.07655319
8551,strategically,0.34986797,0.079309955
8552,surpassing,1.3590515,1.5973699
8553,disturbance,-0.09607864,1.0033158
8554,nails,-1.7308933,0.13014983
8555,diameter,-1.8786213,-0.8366261
8556,choked,-0.14701116,1.0397928
8557,differentiate,0.8841171,-0.44565153
8558,forfeit,-0.7939759,1.2499098
8559,forty,1.884155,0.07077473
8560,pardon,0.77764636,0.3877069
8561,strengthens,1.5097182,-0.97787964
8562,packet,-0.15556617,-0.46923915
8563,botched,0.073744334,2.1092308
8564,phased,1.496782,0.035427466
8565,melt,-0.97671175,-0.14292571
8566,ribs,-0.14295371,1.8658773
8567,vans,-0.34147438,0.48918992
8568,sanction,0.049499124,1.8182592
8569,mornings,2.0033658,0.93567353
8570,praising,0.9387857,2.064446
8571,folded,-0.28618145,-0.18252015
8572,conductor,-0.83051646,0.62305623
8573,chill,-0.050080925,1.7937379
8574,quirky,1.6018034,0.09435319
8575,allotted,0.5948703,-0.3275269
8576,deepest,-0.35111946,1.8434682
8577,curiosity,1.43282,0.75208443
8578,assortment,-0.06717059,-0.7319021
8579,evaluations,-0.4807543,-0.016070984
8580,dime,-0.043384913,1.0375992
8581,blogging,0.2822361,-1.848934
8582,badge,-0.21377982,0.1879739
8583,husbands,1.4973863,0.04553947
8584,cozy,-0.060349908,-0.09585442
8585,diversion,-1.4359958,0.49124017
8586,snapshot,-0.01873717,-1.0766066
8587,dense,-0.3526374,-0.29524037
8588,paycheck,-1.0150112,1.1949414
8589,mechanic,-0.8181737,-0.009766844
8590,prince,-0.03582271,-0.059579853
8591,soda,-0.117864296,-0.2820983
8592,rentals,0.045032244,-0.1268469
8593,malls,0.022609957,-0.27266294
8594,manipulate,0.011998508,-0.12859486
8595,cockpit,-0.34762043,0.6988071
8596,l,0.029440828,-1.951256
8597,strips,1.5072377,0.23556677
8598,doubted,1.6334786,1.4614996
8599,facilitating,0.9024482,-0.2522296
8600,dividing,-0.104886666,0.46734086
8601,striving,1.1078639,0.92394316
8602,slack,-0.043767307,2.1818175
8603,edging,-0.027961686,2.403805
8604,acoustic,-1.8017937,-0.18546796
8605,rounder,0.06794722,2.0975344
8606,sword,-1.8108566,-0.030516133
8607,browsing,0.05138502,-1.7311451
8608,economical,0.991314,-0.20067391
8609,extras,-0.10843496,-0.37839368
8610,reopening,0.88683176,1.0354466
8611,lessen,1.559696,-0.110073
8612,groove,-0.12529555,2.2427604
8613,redundant,-0.06462864,-0.46004516
8614,weights,0.052060455,-1.4137868
8615,rescheduled,1.2997469,1.7753588
8616,devised,0.041750934,-0.12862292
8617,importing,0.54089355,-0.30345982
8618,abstract,-1.1426117,-0.19764455
8619,eco,0.2850965,-0.25679275
8620,vigorously,-0.3621397,1.1988107
8621,discarded,-0.015711365,0.04645037
8622,odor,-0.2604861,-0.0892324
8623,impacting,1.2280376,0.45140246
8624,allocate,0.5859384,-0.8680609
8625,interchange,-0.12889557,2.1098022
8626,awake,1.7241224,1.1638422
8627,resides,0.22282834,0.28077102
8628,locking,-1.5647048,0.38463262
8629,chatting,0.057140514,0.63687134
8630,pains,1.6381115,1.226891
8631,predators,-0.09780851,-0.05959979
8632,cynical,1.9798404,0.43135208
8633,messy,1.0131763,0.84958994
8634,tuned,1.3578228,-0.04335545
8635,learns,2.0138004,0.43699738
8636,wit,1.980143,0.074317664
8637,expedition,-0.17164218,0.85566664
8638,intersections,-0.09470257,2.4410686
8639,rollout,0.84229183,-1.1733887
8640,traits,1.3084632,0.4173683
8641,groom,-0.07010646,0.34423295
8642,lays,0.8190057,0.76090074
8643,inactive,-0.057012457,-0.263718
8644,brunt,0.3572635,1.5832595
8645,molecular,-0.42243963,-1.4751425
8646,remnants,-0.2869446,0.5603431
8647,marquee,-0.25154722,0.019547561
8648,livelihood,0.91588104,0.4102403
8649,encompasses,0.3857395,-0.48231125
8650,vastly,0.7698514,0.8781283
8651,eyed,-0.35341883,0.44931087
8652,restrictive,0.7362121,0.87469375
8653,cries,-0.049395084,1.0937597
8654,plasma,-0.15846197,-1.5333791
8655,resemble,-0.1325829,-0.21803406
8656,selectors,0.042891875,0.8975255
8657,horn,-0.16357371,1.3361057
8658,creature,-0.09259642,-0.3479935
8659,cliff,-0.26567832,1.2037785
8660,biting,0.71911705,0.31646428
8661,query,0.10926819,-0.30434024
8662,gutted,-0.48314783,1.345826
8663,evacuees,-0.14601877,0.123293206
8664,leaf,-0.7391929,-0.06730918
8665,coffin,-0.9921995,0.5177073
8666,noisy,-0.21691307,1.2249558
8667,unfold,-0.026352149,1.0734701
8668,fray,-0.005012881,0.6487761
8669,shades,-0.7286204,-0.40964672
8670,sung,-0.8247058,1.1227626
8671,admiration,1.323019,1.6497176
8672,needle,-1.8695558,-0.008375116
8673,senses,0.6111268,2.0841367
8674,arrogant,2.2224145,0.2327109
8675,boasted,0.5374515,0.7863958
8676,purported,0.046757624,0.106031165
8677,radios,-0.37889075,-1.5549666
8678,airwaves,-0.054675847,-0.38015097
8679,upstream,-0.13580179,0.13619909
8680,integral,0.7052944,1.6194873
8681,removes,1.6211787,-0.9712687
8682,insert,-0.19537029,-0.4717502
8683,smashing,-0.1579113,1.9107708
8684,pesticides,-0.3954481,-0.10985482
8685,dissolved,-0.008744746,-0.05403159
8686,encryption,-0.39163393,-2.522323
8687,streamlined,0.6571542,-1.4631658
8688,slows,0.8117598,1.292292
8689,insulting,2.2965975,0.2955997
8690,stark,0.61839557,1.5974267
8691,drifted,-0.08437298,2.012486
8692,heed,0.6152278,1.7994002
8693,sliced,-1.9077752,0.4220069
8694,utilizes,1.0206776,-1.2659982
8695,alley,-0.15141466,1.9513226
8696,recycle,-0.07395214,-0.32234055
8697,fingerprints,-0.050550506,-0.9368023
8698,harmless,-0.24077974,0.6203914
8699,deterrent,1.0320845,0.0021306835
8700,salesman,0.1573747,-0.09440459
8701,dispatcher,0.8470692,1.4638175
8702,informative,1.2548109,-0.045088857
8703,urgently,-0.06232765,1.1473798
8704,knot,-0.0711682,0.86853766
8705,alarmed,1.8531071,1.8070139
8706,guts,0.7220779,0.74508727
8707,restrained,0.8291564,0.41860744
8708,safest,0.7945763,1.6760548
8709,conveyed,0.6777491,0.053080235
8710,hovering,-0.026477361,0.6140548
8711,stirred,-0.018554263,1.0736777
8712,soybeans,-0.14723065,-0.36738312
8713,bargains,-0.13517976,-0.1695251
8714,culprit,0.07925655,1.4649038
8715,daylight,-0.033081703,0.64254665
8716,telephony,-0.017165668,-1.8796268
8717,derivative,-0.32260323,-0.28533357
8718,fencing,-0.21216626,0.6960713
8719,souls,-0.080410905,1.4408002
8720,awe,0.38869113,2.1625407
8721,revisit,1.0289769,0.3196567
8722,soaked,-0.4234491,0.16070944
8723,min,0.18255386,-2.3430166
8724,mat,-0.24767074,-0.026158646
8725,compatibility,-0.09902494,-2.093662
8726,chunks,-0.19443801,0.17028609
8727,interfering,1.0627306,0.37935662
8728,erratic,0.4892936,1.8461975
8729,throughput,-0.73896253,-1.8233197
8730,cautions,2.1083,0.54528916
8731,limbo,2.160244,0.5502058
8732,afforded,1.2876265,0.067857005
8733,indie,-0.21919362,-0.48492265
8734,remembering,1.0410525,1.132386
8735,pleasing,1.6483517,0.58885384
8736,authored,-0.052716006,-0.28013906
8737,ii,-0.02212675,-1.9480436
8738,portrayal,-0.035036266,-0.1103851
8739,appalling,2.1634336,0.84939235
8740,startling,1.3949809,1.5005865
8741,misguided,1.8080591,0.50379956
8742,scaling,-0.19782184,0.5287299
8743,drift,-0.10607373,1.1949612
8744,pleading,0.024804544,0.899604
8745,heats,-0.18451732,1.059142
8746,administrations,-1.4362988,0.14389826
8747,replica,-0.13960601,-0.5985722
8748,deaf,1.2174582,1.0331124
8749,curse,0.36069065,1.5047646
8750,cooled,-1.1876453,0.72784895
8751,inadvertently,0.49232018,0.46840113
8752,steered,-0.082071714,1.9930506
8753,texture,-1.9950627,0.035754293
8754,magnet,-0.9534116,-0.13371792
8755,gritty,0.07679208,2.2764864
8756,mentioning,0.6983116,0.5236448
8757,u,-0.010921668,-2.5318055
8758,luxurious,-0.029915532,-0.19708127
8759,chilly,-0.066158496,2.0643964
8760,publicized,-0.1085785,1.1490225
8761,transmit,0.14255646,-1.9341854
8762,naive,2.0512543,0.36638466
8763,minivan,-0.48670357,0.1904461
8764,dangerously,-0.23515467,0.47901267
8765,tempered,0.9768663,0.7835899
8766,spelling,-0.08192507,-0.8635122
8767,gloom,0.8735502,2.0988276
8768,distractions,0.11914724,1.5426172
8769,exhaust,-0.8503582,-0.31452486
8770,brisk,-1.4678652,0.35271016
8771,testifying,-0.35954088,1.8195703
8772,defaults,0.05181982,-0.2616836
8773,dismissing,1.7059457,0.93713826
8774,arranging,0.74801993,0.087860465
8775,pal,0.8632059,0.7416218
8776,surreal,1.987505,0.34671405
8777,playback,-0.8993661,-2.086125
8778,rendition,-0.97927856,0.7068019
8779,succeeding,1.0699995,0.6941749
8780,salute,0.110420704,2.2021995
8781,explanations,0.45506257,0.085683815
8782,likewise,0.40973333,1.136117
8783,rift,1.1997299,0.98697114
8784,liner,0.28496307,2.3411057
8785,circuits,-0.22144063,-0.47143924
8786,closings,1.9813147,0.088647306
8787,protracted,0.0841436,1.5751487
8788,poems,-0.2557287,-0.2777
8789,miniature,-0.17528921,-0.8835838
8790,grenades,-0.20958602,0.011311946
8791,whipped,-0.11666207,1.975321
8792,sealing,-0.20505585,0.083665386
8793,hotline,0.50238234,-1.0918405
8794,pianist,-2.3502295,0.29182643
8795,grad,0.8263649,1.5439754
8796,airspace,-0.11072378,1.9366064
8797,flashed,-0.10508038,-0.2856239
8798,insecurity,1.3781581,1.2396637
8799,harvesting,-1.0796207,0.0031065273
8800,jackpot,-0.08526291,1.7842546
8801,weeklong,-0.0073203426,1.2442069
8802,replicate,0.17161325,-0.11667613
8803,bonding,-0.8725508,1.0638639
8804,deserted,-0.07346688,0.92221975
8805,semis,0.22697407,2.6503286
8806,mindful,1.3951788,1.5156426
8807,quotas,-0.08254464,0.09901611
