,token,v_1,v_2
3585,coordinator,-0.44047946,1.4701658
3586,telecommunications,1.6662261,1.9139891
3587,emphasis,-0.6233789,2.0439303
3588,crossing,0.053316765,-3.0454485
3589,studied,-0.2707413,1.316432
3590,conversion,0.3029336,0.23236772
3591,sweet,0.99408257,-1.4458855
3592,rear,2.585413,-0.13754794
3593,organic,0.4019037,0.16562831
3594,hopeful,0.80408293,1.6880151
3595,releases,0.04258924,0.17459361
3596,aspect,-0.075345315,-0.08623111
3597,gear,0.11791664,-0.4260068
3598,superior,-0.5398418,-0.01265922
3599,bands,1.9375798,-0.70705193
3600,resolved,-1.0270154,-0.54372144
3601,mental,-0.5031878,-1.7358179
3602,bedroom,0.5653805,0.07311012
3603,charter,0.04547914,0.16741395
3604,entrance,-1.0384002,-1.1732007
3605,lake,1.6668179,0.67230344
3606,element,0.29467523,0.019078989
3607,camps,-0.13363203,-0.031693406
3608,chase,-1.7458856,-0.3067865
3609,difficulties,-0.86699384,-0.71859455
3610,surveillance,0.29947287,0.1321095
3611,totaled,0.8224161,1.3539917
3612,crop,0.34487227,0.28896278
3613,fault,-0.1629629,-1.343327
3614,vowed,-0.65974593,2.0010612
3615,thin,0.49900532,-1.8347783
3616,boats,1.4677955,0.4593835
3617,dominant,-2.2192528,0.14331555
3618,considerable,0.87844884,0.2553807
3619,damages,-0.13142465,-1.4784688
3620,fruit,1.8237416,2.0440798
3621,stopping,-1.2466294,0.13741907
3622,profitable,-0.23536295,1.4629313
3623,deciding,-0.67628276,2.0496922
3624,nursing,0.2305475,-0.82312286
3625,tsunami,-0.13911563,0.20570506
3626,extending,-0.37081638,1.5468104
3627,input,0.16471933,0.49922663
3628,anniversary,-0.53665906,1.0073985
3629,respected,-2.1082582,0.7188204
3630,violated,-0.16978146,1.8991973
3631,assess,-0.07903282,1.8843426
3632,puck,-0.51844573,-2.1523707
3633,arrangements,1.2184379,0.06012004
3634,criteria,0.72172046,1.7038252
3635,celebrating,-0.64152145,0.88634664
3636,frustrated,2.1161711,1.4388794
3637,marketplace,-0.095763266,1.563032
3638,cooking,1.651364,0.81678164
3639,install,1.8922673,1.3024378
3640,affecting,-0.21620505,1.7061807
3641,rugby,-1.5477573,-0.044845376
3642,forest,0.853497,1.1583868
3643,cloud,0.72298825,-1.9355597
3644,contractor,0.2551579,1.3421482
3645,chest,0.1057475,-3.2862349
3646,signature,1.1185031,-0.6817238
3647,uniform,0.119515724,-2.0176036
3648,accidents,-0.027537888,-2.0836332
3649,intervention,-1.6409382,0.30421412
3650,tougher,-0.60325396,-0.7859819
3651,teenager,-0.36614937,-1.3326424
3652,gambling,-0.70529354,1.6519063
3653,evaluation,0.6471287,0.28973866
3654,planet,0.49890125,-2.8498588
3655,dressed,0.5265237,-1.1552128
3656,underground,0.07812807,-0.45295066
3657,exact,0.08170324,-1.2572533
3658,conservation,0.37234646,1.0736814
3659,depend,-0.987527,1.6713655
3660,replacing,-2.8508792,-0.17717418
3661,headline,-0.3321691,-0.8609537
3662,questioning,-0.50030726,2.229453
3663,athlete,-2.2656193,-0.15250146
3664,comparable,0.096477404,0.3140974
3665,accomplished,-0.47326514,0.06543848
3666,feared,0.31576803,1.5437498
3667,discussing,-0.64843756,1.9258634
3668,copper,1.7092491,0.59242976
3669,unexpected,0.27400392,-1.2851828
3670,administrators,1.0059776,1.168907
3671,favorable,0.8288113,0.30839252
3672,painting,1.4563391,-2.5163698
3673,comply,-0.38911885,2.0672803
3674,headquartered,-1.0325862,1.9105268
3675,gross,0.25341934,0.26282012
3676,picks,-2.4026525,-0.3457642
3677,lighting,2.2413135,-0.7837412
3678,tobacco,-0.55864614,-0.75348365
3679,feelings,-0.8208213,-1.2534359
3680,pays,-0.62469697,1.0802664
3681,documentary,0.42089388,-0.5282046
3682,addresses,-1.0508027,0.3773888
3683,cleaning,0.33864218,-2.0910895
3684,brilliant,0.58150023,-2.1441107
3685,custom,1.4939296,1.8754449
3686,priorities,-0.25200483,0.73870134
3687,waited,-0.97129005,-0.58064955
3688,furniture,2.1676662,-0.6187211
3689,sub,-0.3909505,0.054290846
3690,costly,0.34868157,-0.39896435
3691,height,-0.11783555,-1.4831688
3692,volumes,0.3255639,0.2516819
3693,till,-1.8160663,1.4443209
3694,grab,-2.080769,-0.92629063
3695,completing,0.034091495,0.27206856
3696,sample,1.5693314,-0.121334
3697,equipped,0.479892,1.4595739
3698,favorites,-1.2352452,0.53223693
3699,shortage,-0.6014423,0.04801035
3700,publisher,0.060711488,0.8785748
3701,estate,0.31485897,0.2067219
3702,globe,-0.6608892,1.4804561
3703,evaluate,-0.15179852,1.8435766
3704,sits,-1.4030133,-0.40633985
3705,venture,-0.23283494,-0.033362977
3706,shoppers,-0.096769795,2.092398
3707,designated,-0.45535,2.0482976
3708,tying,-0.8121261,-0.023030287
3709,signals,0.37583208,0.35191652
3710,lesson,0.033421822,-1.5982786
3711,licensed,0.3426779,1.4034395
3712,escaped,-0.24712725,-1.8734852
3713,booked,0.27139223,-1.7590709
3714,survivors,0.0070426585,-0.5244428
3715,integrity,-2.359454,-0.7213974
3716,unchanged,-0.5630516,-1.7991011
3717,trains,0.08651828,-0.90672815
3718,mainstream,-0.86114407,-0.08498046
3719,ignored,-1.2590665,0.14496878
3720,negotiate,-0.61754143,2.0240712
3721,receives,-1.008355,1.8821133
3722,focuses,-0.73525125,2.074063
3723,breakfast,-0.06266624,2.092184
3724,laps,-0.037473194,-0.92842686
3725,measured,1.6300044,0.3856399
3726,produces,-0.30871832,1.7579342
3727,skill,-0.41448864,-2.4354658
3728,indicates,-0.41385153,2.0378041
3729,branches,0.09630484,0.17002109
3730,surrounded,-0.44337508,-1.2104137
3731,tears,2.2432945,-0.27780953
3732,examine,-0.37409186,1.9402926
3733,visible,-0.6045661,-0.89230686
3734,steal,-0.53917843,-2.6816888
3735,generations,-0.49179938,-0.61732596
3736,deemed,-0.7001139,0.31745148
3737,fatal,-0.056718275,-2.971149
3738,mess,-1.8637822,-2.1055195
3739,mandate,0.22803915,0.48449105
3740,suite,-0.2987598,2.2331412
3741,deeper,0.019429179,-1.3986107
3742,pilots,0.2881303,-1.2519153
3743,publishing,0.12855744,0.8346417
3744,grass,0.37898785,-1.1826656
3745,meals,0.058158286,2.0674827
3746,enabled,-0.17604727,2.2504263
3747,footage,1.8184175,-0.14100377
3748,sections,0.21841826,0.26102966
3749,transmission,1.9520737,0.7646429
3750,everyday,-1.2177544,-0.41790247
3751,literally,-1.4484923,-1.600883
3752,tires,0.33026868,-0.9234036
3753,acted,-0.25058404,0.018315848
3754,photographs,1.6955116,-1.9144285
3755,automotive,1.3381569,0.30529162
3756,somehow,-1.1259255,-1.2893157
3757,investigated,-0.6046484,2.197278
3758,dancing,1.7493273,0.16011268
3759,electrical,2.2012138,0.21111062
3760,bulk,-0.23933032,0.11850948
3761,designer,0.4506157,-0.030789683
3762,highs,0.54741365,0.07773553
3763,excluding,0.4220613,1.4902382
3764,chamber,0.17391329,-0.8158298
3765,checking,0.092445485,-1.349274
3766,corn,1.055276,1.29742
3767,snapped,-0.3600809,-1.3946191
3768,hidden,-0.01974941,-2.7479835
3769,boosted,-0.16311221,2.0661573
3770,moral,-2.3239484,-0.9389863
3771,trainer,-0.3068121,-0.5235942
3772,proprietary,1.7933155,1.0440788
3773,bids,-0.38634226,1.4011188
3774,churches,-1.5752329,-0.039134793
3775,audiences,0.053632505,-0.34061638
3776,blew,-0.94140613,-2.2122626
3777,crack,-1.8044752,-1.3879584
3778,withdraw,-0.27604222,0.9366606
3779,gaining,-0.14635678,0.21493961
3780,tap,-0.31545436,-0.13981733
3781,math,0.76037455,-2.6305892
3782,wrapped,0.0072393203,-1.0235791
3783,thrilled,2.014228,1.7799858
3784,sued,-0.6002936,2.0615504
3785,charging,0.39193588,-1.3125358
3786,foods,0.9058521,1.7240968
3787,arguing,-0.78695995,2.0008848
3788,placing,-1.0995158,-0.47854686
3789,trades,-1.769081,1.2999141
3790,childhood,0.051378712,-2.4027505
3791,scope,0.21255682,0.39559793
3792,lawsuits,-0.3286383,1.6618742
3793,disclosure,0.07140516,0.2476381
3794,pump,0.61313236,-0.024718257
3795,inspection,0.16925727,0.015798531
3796,spin,-2.2610896,-0.8710785
3797,knock,-1.8477873,-1.82894
3798,offshore,0.21293423,0.16164784
3799,capped,-0.17314082,0.041883763
3800,formally,0.1389307,0.099364586
3801,existence,-0.4628828,0.1215683
3802,responsibilities,-0.80857974,0.18841787
3803,mood,0.9364329,-2.417998
3804,witnessed,-0.6739613,-0.09696705
3805,trophy,0.0006716559,-0.40139312
3806,grades,1.267743,-0.075429216
3807,oppose,-0.81284434,1.7860743
3808,airports,0.114592575,0.0705007
3809,demonstration,0.05363956,0.45302457
3810,safely,0.021630531,-0.5008923
3811,litigation,-0.083746076,1.3766161
3812,incentive,-0.25656587,1.0608327
3813,fake,0.026343308,-0.38220674
3814,garage,0.22873366,-1.6451573
3815,arguments,-0.9663217,0.34684741
3816,catches,-1.5629696,-1.1300775
3817,destruction,-2.1824274,-0.83788234
3818,borders,-0.028306946,0.19780071
3819,disabled,-0.37042078,-1.7352787
3820,workshop,-0.16437641,2.025096
3821,stream,0.9517166,1.2133586
3822,strange,-0.42339206,-2.3577898
3823,drill,0.83656275,-0.2635896
3824,divisions,-0.33640656,0.021493616
3825,administrator,-0.019462751,1.2957823
3826,hunt,-0.090604596,0.41041318
3827,sophisticated,0.7320452,-0.9792809
3828,sugar,0.52891016,0.61479247
3829,discrimination,-1.160032,0.36580673
3830,nationally,-0.23867615,1.5870142
3831,stance,-0.41393602,0.002527899
3832,obligations,0.43118414,1.4591613
3833,passage,-0.3311332,-0.869107
3834,workforce,1.3350289,0.111066416
3835,announces,-0.45067093,1.8365115
3836,span,-0.7241323,1.0268968
3837,restricted,-0.7463041,1.6700716
3838,hearings,0.24616109,0.15348741
3839,punishment,-0.7508161,-0.40873545
3840,margins,1.5961758,0.031620674
3841,excitement,-0.81840247,-0.6218628
3842,lets,-0.19571649,2.3680496
3843,discipline,-0.7134325,-1.7652295
3844,toys,1.7694157,-1.5282478
3845,wage,0.11511904,0.039858274
3846,accepting,-0.8026014,2.0293062
3847,balanced,-0.56007034,-0.1590091
3848,accessible,0.5185036,1.0067403
3849,actively,-0.3585463,0.960835
3850,jet,0.20745935,-0.6189021
3851,architecture,1.4534416,0.32260737
3852,illegally,0.19429493,0.115555376
3853,personality,-0.6274615,-2.2330344
3854,debris,0.08987133,-2.099961
3855,responding,-0.96680385,0.18118915
3856,fines,-1.31579,-2.593609
3857,replied,-1.7245961,1.1196752
3858,aging,-0.47244555,-2.9816794
3859,fed,-1.5321158,-0.003899808
3860,filling,-0.039855134,-1.6018488
3861,march,-0.5490612,0.045005184
3862,hometown,0.2725368,0.034519237
3863,pocket,0.06740996,-1.6047236
3864,conventional,-2.4826202,0.05884214
3865,segments,0.17694435,0.28223094
3866,burn,-0.07909403,-2.8609166
3867,battling,-0.5815958,-0.95239425
3868,quake,-0.026275095,0.18853205
3869,currencies,-0.086059205,2.0447955
3870,exceptional,1.5643188,-0.6344341
3871,strongest,-0.49802065,-0.027901724
3872,encounter,-0.16130504,-0.46738777
3873,perfectly,2.696455,-0.9264492
3874,bottle,1.713561,-0.7813754
3875,lady,-1.0207199,-1.0478246
3876,slip,-1.0183301,-0.13551874
3877,laugh,-0.5498757,-2.1237113
3878,beef,1.2428689,2.2114522
3879,overhaul,-0.50035346,0.24234071
3880,buyer,-0.18289535,2.0582817
3881,rank,-1.9156395,0.31133693
3882,locally,-0.037384845,1.2084453
3883,principle,-0.31598076,2.9992312e-05
3884,framework,0.39915264,0.871215
3885,rebel,-0.1165061,0.013169722
3886,patent,1.6232431,1.4601672
3887,collecting,-0.066639185,0.14126831
3888,rid,-0.70106566,-1.1001366
3889,devastating,-0.0072633456,-1.9324248
3890,identification,0.07776029,0.9732338
3891,editorial,-0.35998136,0.53881264
3892,compound,0.5769808,0.08745832
3893,networking,0.5927663,1.5397685
3894,prevented,-0.5911021,2.3321917
3895,uncertain,-0.88142145,0.1983955
3896,babies,0.89726853,1.0815449
3897,slight,-0.13386168,1.1092407
3898,removal,-0.01806401,-0.84746575
3899,storms,1.1589378,0.50923574
3900,greatly,2.4030118,-0.13342538
3901,torture,1.776978,-1.1693808
3902,trapped,-0.3068001,-2.323428
3903,roots,-0.5227848,-2.0833588
3904,difficulty,-0.9005038,-0.6971167
3905,slowed,-0.30787054,1.1437014
3906,physically,-1.1632777,-1.4580939
3907,specialty,-0.035481494,0.9163402
3908,weaker,0.055407025,0.41969252
3909,insight,-0.6292643,1.6615063
3910,fined,-1.5278459,-2.57895
3911,diet,-0.10264924,-0.17047861
3912,pollution,1.8148162,0.03783009
3913,gym,-0.18057805,-1.5542113
3914,triggered,-0.3673362,0.26958624
3915,km,-0.07945074,2.6046104
3916,newest,-0.6473064,0.055209912
3917,accommodate,-0.6468223,2.0410228
3918,unfair,-0.035509545,-0.28193635
3919,intersection,-0.04409645,0.12393613
3920,repairs,0.20066236,-2.2057395
3921,executed,-0.11257394,-0.015414331
3922,flowers,1.6304996,-0.26112738
3923,assumptions,0.08976803,0.15702128
3924,breach,0.08142412,1.5512226
3925,reductions,0.5251663,1.4189885
3926,stunning,1.044877,-1.925777
3927,suspicious,0.10897269,-1.9009944
3928,appealed,-0.49420187,2.2047408
3929,pointing,-0.594487,2.077993
3930,finale,-0.44086906,-0.31377897
3931,suitable,-0.085065484,0.13237813
3932,establishing,-0.49597707,1.1277086
3933,chips,2.4259243,1.0816222
3934,responses,-0.21145555,0.37182248
3935,dying,-1.6487983,-1.64271
3936,tune,-0.9908746,-1.3004957
3937,sky,0.029087937,-1.7402114
3938,remembered,-0.6425908,-1.7322285
3939,prizes,-0.43949568,0.18630266
3940,discover,-0.64907646,-0.67316014
3941,generating,-0.021512251,1.6774768
3942,slowdown,-0.16242832,1.4001048
3943,frustration,-1.015864,1.8397163
3944,surely,-1.0860522,-1.0115516
3945,circle,-0.82094425,-1.0552322
3946,spectacular,0.91789824,-2.058506
3947,musicians,2.4844286,-0.12219622
3948,hell,-2.4240048,-0.5953424
3949,lock,-0.04582853,-2.5377111
3950,dreams,-0.82466394,-2.6966875
3951,impose,-1.2800754,0.32277873
3952,displays,0.27502814,-1.1537105
3953,temporarily,-1.6051872,-1.0833704
3954,button,2.722251,1.4721324
3955,communicate,-0.17355515,1.9388602
3956,arriving,-0.41574734,-0.21293765
3957,trailer,-0.043256126,0.011757608
3958,licensing,0.058679502,1.4404281
3959,wheel,0.4596558,-0.61313933
3960,lasted,-0.09339842,-0.3493424
3961,ocean,0.4789601,0.20207405
3962,tribute,-0.4117958,-0.02834532
3963,urge,-0.8800489,2.535374
3964,meaningful,0.3120452,0.10993653
3965,anticipate,-0.5741729,1.7629038
3966,attributed,-0.6746618,1.2863399
3967,automatic,1.954131,1.3423644
3968,finances,-0.01718117,0.4904624
3969,suggestions,-0.49104035,1.071492
3970,parked,-0.16085373,-1.311299
3971,frequent,-0.45200557,-0.41956452
3972,pole,0.14044549,-1.5566385
3973,restored,-0.5592294,-0.081636846
3974,shore,-0.37476346,1.1466128
3975,n,0.25257877,2.1304018
3976,enterprises,0.22896725,1.9246752
3977,joins,-0.7009585,1.3408331
3978,transit,-0.061646298,0.15759219
3979,formation,-0.017251268,-0.09511892
3980,viewing,0.6339896,0.65774494
3981,negotiating,-0.567074,2.0865154
3982,rises,-0.5804467,1.2235645
3983,productive,-0.18337141,-0.023348598
3984,unity,-2.1294181,-0.71449405
3985,finger,0.04180743,-3.4788651
3986,infected,0.19906405,-1.2439861
3987,achieving,-0.49281415,0.95350254
3988,sporting,-0.9439894,-0.09272046
3989,divorce,-0.003165972,2.0751386
3990,hide,-0.20495996,-2.832012
3991,disappeared,-0.47105095,-1.8049835
3992,crowds,-0.16580494,-0.34652457
3993,duo,0.2546355,-0.1546854
3994,acceptable,-0.079652786,0.18298602
3995,donate,-0.33637235,2.6708417
3996,pursuing,-0.7271945,0.28953123
3997,rotation,-1.0420651,-0.9204223
3998,wound,-0.08259057,-2.3570724
3999,speakers,0.1009648,1.6331097
4000,considers,-0.88328695,1.9434644
4001,accounted,0.76424396,1.3151548
4002,describes,-0.75362694,1.5559163
4003,physician,0.22629364,-1.238009
4004,contemporary,-0.27988008,-1.7497462
4005,matching,-0.030775215,0.035569634
4006,chemicals,2.3951333,-0.11267553
4007,notified,-0.1190498,2.5636394
4008,maintains,-0.6492039,1.939667
4009,diversity,-0.5001002,1.5159961
4010,teenagers,0.035749502,-1.5171953
4011,painful,0.7113955,-1.9459739
4012,explanation,-1.795027,0.09274739
4013,assisted,-0.532725,0.7766611
4014,safer,-0.1571031,-0.44697028
4015,boyfriend,-0.063361816,2.8762622
4016,convince,-1.0407591,1.5371628
4017,destroy,-1.8060191,-1.4831481
4018,formula,0.3858076,-0.0904316
4019,blown,-0.7655729,-2.1706536
4020,odd,-0.41616127,-2.35249
4021,holders,-0.47754028,1.736541
4022,wars,-1.9526229,-0.78332
4023,coastal,-0.2933263,2.1546488
4024,grandchildren,0.6600322,3.2428179
4025,impression,-0.6766564,-0.52958846
4026,showcase,-0.649921,2.1734433
4027,manages,-0.70058227,1.7912623
4028,trio,0.59746367,-0.08154584
4029,contributing,-0.45515814,1.6311948
4030,caution,-0.32200488,2.187693
4031,provinces,-0.114359505,1.4654626
4032,description,-1.2749666,-2.8455777
4033,grateful,1.3195964,2.0118093
4034,bombs,-1.4930575,-2.5822532
4035,wildlife,1.4249375,1.5841459
4036,edged,-0.656458,0.6193723
4037,understands,-1.0159209,1.9714751
4038,usage,0.23939025,0.6412107
4039,accordance,-0.23235881,2.1051645
4040,reviewing,-0.30237773,1.70008
4041,subscription,1.3400074,2.047202
4042,suspicion,-0.604891,0.32306567
4043,philosophy,-0.78638685,-0.32015377
4044,occasions,-0.36167222,-0.1149687
4045,shirt,0.49743629,-1.4707459
4046,whenever,-2.016284,0.9827468
4047,underway,0.044272818,0.1475489
4048,implementing,0.3686495,1.6091897
4049,approaches,-0.052649315,0.015499091
4050,indictment,1.0668101,-1.6039147
4051,fortunate,-0.52035886,-1.4432614
4052,subsidiaries,-0.31639972,1.9887704
4053,mini,0.06543616,-0.58410233
4054,dual,0.35568988,0.04041803
4055,swimming,1.919853,-0.16834839
4056,fueled,-1.0466514,0.2473666
4057,proceed,1.3326159,0.6167683
4058,emerge,-1.6350381,-0.0126776025
4059,wet,0.95464814,-1.2266619
4060,fights,-0.3803766,-1.218133
4061,rocket,0.13591567,-2.5743144
4062,examined,-0.36081535,1.9185493
4063,blocking,-1.9219674,-0.30759352
4064,preventing,-0.5874164,2.2426462
4065,guarantees,-0.29293406,1.9467095
4066,disappointment,-1.5727637,0.04875001
4067,counting,-0.6170304,-0.10236477
4068,wise,-1.0276287,-1.2076738
4069,treating,-0.08821572,-0.95784944
4070,cautious,0.23386772,1.5246139
4071,tactics,-0.3257207,-0.7156974
4072,examples,-0.59061974,-0.746622
4073,kicks,-0.74184793,-1.6840322
4074,shake,-0.62013865,-2.389071
4075,headlines,-0.42320347,-0.81941676
4076,carbon,1.7075821,0.11346088
4077,sisters,0.626509,3.06933
4078,ethics,-0.6024946,0.12787576
4079,choosing,-0.74282956,1.9238415
4080,oversight,-0.013085399,0.23291245
4081,doubts,-1.0078652,1.8905014
4082,reader,0.0061282273,0.25094074
4083,youngest,-1.3125489,-0.13916771
4084,killer,-0.021532374,-3.1114788
4085,bats,-0.07456065,-1.4954288
4086,ounce,1.6316626,0.66444504
4087,appearing,-0.742839,-0.25064647
4088,neutral,-1.912529,1.511162
4089,projections,1.2160704,0.5992339
4090,suburban,-0.0949086,-0.0101854745
4091,nurses,0.33251113,-0.94083685
4092,advocate,-0.60682726,1.161705
4093,joy,-0.7099141,-1.2788128
4094,pledge,-0.51168996,0.6191038
4095,disclose,0.16871455,1.8198186
4096,cat,1.3152763,2.2287362
4097,praise,-0.9536518,1.5458047
4098,cargo,0.15550512,0.53483397
4099,slowing,-0.19185363,1.0374836
4100,wishes,-0.485467,1.8223329
4101,wholesale,0.012789168,1.7596507
4102,conversations,-0.56637627,2.0273333
4103,struggles,-1.1751978,-0.8814221
4104,consists,-0.56636333,2.67021
4105,depression,-0.1276517,-2.1475508
4106,elect,-0.3894273,0.06835317
4107,waves,-0.06213326,0.114115104
4108,import,-0.009187389,2.0907218
4109,instruments,1.9621494,-0.036790602
4110,foster,-0.09920265,0.23813659
4111,utilities,0.8599086,0.63465667
4112,surplus,0.22398031,0.12592298
4113,occupied,-0.89280295,-0.04108251
4114,careers,-0.26706883,-0.79728645
4115,exists,-0.39447305,0.22103195
4116,servers,2.1575089,2.1107302
4117,gate,-0.6250441,-1.4384984
4118,titled,0.23655835,0.14005795
4119,trailed,-0.7918543,0.039543584
4120,inappropriate,-0.7521833,0.06583473
4121,hearts,-1.213654,-2.7816873
4122,spill,-0.036992095,-0.7259553
4123,amended,0.613881,0.9948603
4124,warnings,-0.48935643,2.43093
4125,engines,1.824264,0.8686631
4126,desk,0.26416796,-2.5904062
4127,nose,-0.071273886,-3.2952642
4128,compare,-0.6097142,-0.060613018
4129,freeze,-0.90197414,-0.059271954
4130,unfortunate,1.1391258,-1.2315634
4131,sing,2.4665537,-0.43349412
4132,batters,0.094660066,-1.0239462
4133,deserves,-2.0532146,-0.020123523
4134,slot,-0.24840088,0.108356096
4135,rice,1.2418855,1.701543
4136,infection,0.44712904,-1.3060706
4137,closest,-0.50343597,-0.38864675
4138,peers,-1.1068689,-0.11375381
4139,compelling,-0.7101383,-1.9263309
4140,ambitious,-1.019222,-0.994557
4141,soul,-1.6970284,-2.4368021
4142,affects,-0.33087197,1.8489846
4143,moon,0.9966197,-2.5295138
4144,appeals,-0.09420065,0.23001939
4145,combine,-0.30450267,2.0205288
